Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day charge,Total eve minutes,Total eve charge,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls
81.0,0.0,0.0,0.0,145.6,24.75,287.9,24.47,181.7,121.0,9.2,4.0,2
139.0,1.0,1.0,31.0,203.5,34.6,200.3,17.03,214.0,112.0,13.4,6.0,1
68.0,0.0,0.0,0.0,232.4,39.51,153.3,13.03,214.6,107.0,10.5,2.0,1
183.0,0.0,1.0,8.0,86.5,14.71,285.2,24.24,180.4,133.0,8.7,2.0,2
165.0,0.0,0.0,0.0,156.0,26.52,276.1,23.47,175.9,94.0,9.3,5.0,1
89.0,0.0,0.0,0.0,326.3,55.47,165.1,14.03,162.9,97.0,7.5,1.0,1
59.0,0.0,0.0,0.0,195.0,33.15,198.5,16.87,304.3,110.0,14.8,9.0,0
16.0,1.0,0.0,0.0,110.0,18.7,147.3,12.52,190.5,73.0,6.4,7.0,0
114.0,0.0,0.0,0.0,147.1,25.01,161.0,13.69,275.9,106.0,9.0,3.0,5
113.0,0.0,0.0,0.0,156.0,26.52,256.8,21.83,175.3,123.0,11.9,5.0,2
120.0,0.0,0.0,0.0,98.2,16.69,186.7,15.87,146.7,96.0,9.3,4.0,2
115.0,0.0,0.0,0.0,210.6,35.8,153.1,13.01,262.2,79.0,11.0,5.0,0
100.0,1.0,0.0,0.0,159.9,27.18,179.9,15.29,154.4,102.0,11.6,2.0,2
1.0,0.0,0.0,0.0,123.8,21.05,236.2,20.08,73.2,81.0,3.7,2.0,0
97.0,0.0,1.0,15.0,117.6,19.99,196.3,16.69,157.4,113.0,6.4,3.0,1
55.0,0.0,1.0,28.0,105.3,17.9,197.4,16.78,187.5,91.0,8.6,6.0,2
75.0,0.0,0.0,0.0,111.7,18.99,237.3,20.17,253.5,110.0,13.1,6.0,1
83.0,0.0,0.0,0.0,159.3,27.08,202.3,17.2,229.0,73.0,9.5,3.0,2
40.0,0.0,0.0,0.0,81.7,13.89,210.2,17.87,212.0,64.0,11.3,3.0,6
101.0,0.0,1.0,21.0,238.0,40.46,209.6,17.82,233.0,95.0,10.0,5.0,2
120.0,0.0,1.0,40.0,128.1,21.78,247.7,21.05,199.7,121.0,15.6,3.0,0
183.0,0.0,1.0,31.0,171.2,29.1,193.6,16.46,196.5,85.0,10.2,4.0,1
75.0,0.0,0.0,0.0,109.0,18.53,259.3,22.04,182.1,119.0,13.3,3.0,4
80.0,0.0,0.0,0.0,220.0,37.4,207.7,17.65,168.4,137.0,12.1,3.0,2
88.0,0.0,0.0,0.0,55.6,9.45,242.7,20.63,176.3,134.0,11.3,4.0,0
112.0,0.0,1.0,23.0,286.6,48.72,315.3,26.8,193.9,101.0,10.3,6.0,1
63.0,0.0,0.0,0.0,207.6,35.29,229.0,19.47,162.6,131.0,13.3,2.0,1
105.0,0.0,1.0,31.0,109.6,18.63,249.3,21.19,321.2,101.0,8.3,4.0,4
177.0,0.0,0.0,0.0,175.7,29.87,168.6,14.33,198.9,110.0,14.6,4.0,1
118.0,0.0,0.0,0.0,205.2,34.88,184.8,15.71,176.1,115.0,7.0,6.0,0
82.0,0.0,1.0,34.0,232.6,39.54,153.2,13.02,286.7,77.0,4.7,3.0,3
74.0,0.0,0.0,0.0,102.7,17.46,149.3,12.69,188.1,114.0,11.0,5.0,0
125.0,0.0,0.0,0.0,169.3,28.78,156.0,13.26,210.8,106.0,11.6,6.0,2
138.0,0.0,0.0,0.0,251.0,42.67,91.2,7.75,142.2,87.0,13.8,3.0,3
119.0,0.0,0.0,0.0,230.4,39.17,225.0,19.13,198.5,111.0,7.6,6.0,3
137.0,0.0,0.0,0.0,109.8,18.67,230.5,19.59,255.8,103.0,11.9,6.0,1
182.0,0.0,0.0,0.0,279.5,47.52,203.2,17.27,174.2,101.0,10.7,4.0,2
134.0,0.0,1.0,38.0,214.4,36.45,211.7,17.99,165.0,79.0,10.0,8.0,1
45.0,0.0,0.0,0.0,96.1,16.34,246.8,20.98,229.7,92.0,9.7,4.0,1
163.0,0.0,1.0,23.0,224.0,38.08,233.5,19.85,293.9,104.0,8.8,4.0,1
105.0,0.0,0.0,0.0,211.1,35.89,176.7,15.02,221.5,96.0,14.7,7.0,4
119.0,0.0,0.0,0.0,109.2,18.56,153.1,13.01,240.0,102.0,9.8,5.0,2
78.0,0.0,0.0,0.0,220.0,37.4,179.9,15.29,188.2,109.0,11.5,5.0,0
125.0,0.0,1.0,32.0,96.5,16.41,145.8,12.39,174.4,82.0,9.4,2.0,1
88.0,0.0,0.0,0.0,183.5,31.2,170.5,14.49,193.8,88.0,8.3,5.0,3
83.0,0.0,1.0,38.0,107.9,18.34,140.4,11.93,253.6,79.0,10.5,2.0,0
3.0,1.0,0.0,0.0,161.0,27.37,244.9,20.82,180.8,103.0,7.7,6.0,1
48.0,0.0,0.0,0.0,149.2,25.36,161.9,13.76,197.9,109.0,8.3,2.0,3
129.0,0.0,0.0,0.0,137.8,23.43,225.8,19.19,145.2,95.0,10.2,6.0,1
66.0,0.0,1.0,40.0,141.7,24.09,268.3,22.81,241.3,68.0,8.5,7.0,0
80.0,0.0,1.0,22.0,196.4,33.39,150.3,12.78,176.2,75.0,9.3,1.0,0
84.0,0.0,0.0,0.0,146.8,24.96,171.7,14.59,234.5,69.0,9.9,3.0,1
96.0,0.0,0.0,0.0,173.9,29.56,287.4,24.43,204.8,91.0,9.1,7.0,1
123.0,0.0,1.0,34.0,305.2,51.88,156.5,13.3,280.0,81.0,13.2,7.0,1
116.0,1.0,1.0,29.0,162.3,27.59,279.3,23.74,192.7,131.0,11.7,2.0,3
105.0,1.0,0.0,0.0,150.0,25.5,293.8,24.97,250.7,65.0,10.3,7.0,3
80.0,0.0,0.0,0.0,197.5,33.58,206.9,17.59,163.6,109.0,11.3,4.0,1
157.0,0.0,0.0,0.0,240.2,40.83,153.0,13.01,249.0,72.0,10.2,6.0,2
67.0,0.0,1.0,30.0,186.2,31.65,286.7,24.37,164.3,113.0,12.9,3.0,2
79.0,0.0,1.0,17.0,236.7,40.24,263.5,22.4,259.6,107.0,12.0,4.0,1
76.0,0.0,0.0,0.0,173.2,29.44,131.2,11.15,170.9,104.0,5.4,3.0,0
94.0,0.0,0.0,0.0,181.3,30.82,182.4,15.5,180.6,103.0,6.7,2.0,0
109.0,0.0,0.0,0.0,175.4,29.82,250.7,21.31,289.3,74.0,9.8,9.0,1
138.0,0.0,0.0,0.0,87.6,14.89,266.9,22.69,214.6,104.0,9.8,10.0,2
73.0,0.0,0.0,0.0,203.3,34.56,141.9,12.06,200.7,71.0,8.5,6.0,0
21.0,0.0,0.0,0.0,92.6,15.74,161.9,13.76,285.0,78.0,11.3,3.0,5
103.0,0.0,0.0,0.0,160.8,27.34,155.8,13.24,254.3,103.0,8.5,3.0,1
79.0,0.0,1.0,32.0,50.6,8.6,201.4,17.12,146.8,121.0,4.2,4.0,2
89.0,0.0,0.0,0.0,134.9,22.93,156.0,13.26,197.5,112.0,10.2,5.0,1
120.0,0.0,0.0,0.0,252.1,42.86,226.1,19.22,155.6,83.0,13.8,3.0,1
121.0,0.0,1.0,41.0,215.5,36.64,241.8,20.55,147.0,108.0,9.6,3.0,1
101.0,0.0,0.0,0.0,124.8,21.22,257.2,21.86,193.2,115.0,13.4,4.0,0
115.0,0.0,0.0,0.0,178.7,30.38,271.0,23.04,245.9,94.0,16.4,5.0,2
168.0,0.0,0.0,0.0,183.2,31.14,179.2,15.23,292.8,100.0,9.9,5.0,2
70.0,0.0,0.0,0.0,147.1,25.01,200.0,17.0,234.9,65.0,12.5,9.0,3
138.0,0.0,0.0,0.0,230.1,39.12,212.0,18.02,174.9,119.0,13.2,4.0,1
43.0,0.0,0.0,0.0,135.8,23.09,163.2,13.87,229.8,106.0,12.6,3.0,0
117.0,0.0,1.0,20.0,205.7,34.97,136.1,11.57,159.4,147.0,8.7,3.0,2
108.0,0.0,0.0,0.0,73.8,12.55,143.4,12.19,170.2,98.0,10.9,3.0,2
118.0,0.0,0.0,0.0,189.3,32.18,233.5,19.85,270.9,104.0,10.0,1.0,2
62.0,0.0,1.0,42.0,137.3,23.34,184.2,15.66,231.4,70.0,10.2,3.0,0
86.0,0.0,0.0,0.0,70.7,12.02,211.0,17.94,174.6,107.0,0.0,0.0,2
44.0,0.0,0.0,0.0,204.6,34.78,205.2,17.44,164.6,84.0,10.7,5.0,0
111.0,0.0,0.0,0.0,123.1,20.93,213.9,18.18,184.9,88.0,12.0,2.0,5
127.0,0.0,1.0,19.0,129.7,22.05,160.8,13.67,265.0,63.0,12.2,3.0,2
151.0,1.0,0.0,0.0,198.7,33.78,209.5,17.81,281.9,126.0,12.4,4.0,0
137.0,0.0,0.0,0.0,215.9,36.7,145.4,12.36,186.9,129.0,12.1,4.0,1
106.0,0.0,0.0,0.0,119.2,20.26,228.4,19.41,197.9,61.0,8.4,9.0,2
88.0,0.0,0.0,0.0,144.3,24.53,156.4,13.29,214.7,90.0,7.8,10.0,3
106.0,0.0,0.0,0.0,235.2,39.98,220.6,18.75,236.3,91.0,11.8,4.0,1
57.0,1.0,0.0,0.0,115.0,19.55,122.3,10.4,245.0,75.0,6.4,1.0,0
184.0,0.0,0.0,0.0,151.7,25.79,178.5,15.17,229.1,111.0,13.1,8.0,2
109.0,0.0,0.0,0.0,153.1,26.03,234.1,19.9,329.2,74.0,9.9,9.0,3
127.0,0.0,0.0,0.0,218.6,37.16,149.9,12.74,204.6,131.0,9.2,5.0,2
174.0,0.0,0.0,0.0,190.3,32.35,252.7,21.48,220.6,97.0,7.2,9.0,2
92.0,0.0,0.0,0.0,184.7,31.4,262.0,22.27,239.5,120.0,12.3,6.0,2
81.0,0.0,0.0,0.0,115.3,19.6,224.7,19.1,152.5,98.0,18.0,2.0,1
119.0,0.0,0.0,0.0,294.2,50.01,232.5,19.76,195.0,64.0,9.0,1.0,0
122.0,0.0,0.0,0.0,215.6,36.65,167.8,14.26,207.0,67.0,6.4,8.0,3
34.0,0.0,0.0,0.0,128.8,21.9,208.7,17.74,202.1,103.0,14.0,7.0,1
90.0,0.0,1.0,24.0,71.2,12.1,181.6,15.44,186.9,111.0,12.9,1.0,1
73.0,0.0,0.0,0.0,94.9,16.13,253.2,21.52,175.1,86.0,14.2,2.0,2
19.0,0.0,0.0,0.0,259.4,44.1,269.7,22.92,175.3,130.0,9.5,3.0,1
120.0,0.0,1.0,28.0,215.8,36.69,285.2,24.24,192.1,78.0,6.9,3.0,1
160.0,0.0,0.0,0.0,97.5,16.58,268.1,22.79,255.3,62.0,13.2,4.0,3
141.0,0.0,0.0,0.0,146.5,24.91,169.9,14.44,238.8,112.0,8.2,5.0,0
72.0,0.0,0.0,0.0,139.9,23.78,223.6,19.01,240.8,93.0,12.7,4.0,2
117.0,0.0,1.0,21.0,153.2,26.04,263.3,22.38,135.0,85.0,11.9,7.0,1
79.0,1.0,0.0,0.0,103.5,17.6,319.3,27.14,239.9,124.0,8.4,4.0,2
87.0,0.0,0.0,0.0,185.8,31.59,192.3,16.35,200.0,96.0,6.6,4.0,1
102.0,0.0,0.0,0.0,129.5,22.02,354.2,30.11,145.5,93.0,10.9,3.0,1
49.0,0.0,0.0,0.0,236.6,40.22,220.9,18.78,146.8,114.0,8.9,2.0,1
67.0,0.0,0.0,0.0,260.4,44.27,208.2,17.7,207.9,115.0,10.0,2.0,6
107.0,0.0,0.0,0.0,167.3,28.44,163.9,13.93,185.9,100.0,6.7,5.0,2
118.0,0.0,0.0,0.0,113.0,19.21,150.1,12.76,204.3,115.0,10.8,4.0,2
120.0,0.0,0.0,0.0,185.7,31.57,235.1,19.98,256.4,78.0,16.9,6.0,0
94.0,0.0,0.0,0.0,136.2,23.15,165.1,14.03,137.9,71.0,9.6,5.0,0
115.0,0.0,1.0,29.0,222.6,37.84,190.3,16.18,201.2,87.0,11.5,2.0,1
61.0,0.0,0.0,0.0,197.3,33.54,264.5,22.48,210.5,116.0,9.0,6.0,1
110.0,0.0,0.0,0.0,208.0,35.36,95.1,8.08,178.5,129.0,8.0,11.0,1
104.0,0.0,0.0,0.0,118.5,20.15,177.8,15.11,255.7,98.0,12.1,4.0,1
16.0,0.0,0.0,0.0,153.2,26.04,229.7,19.52,148.2,94.0,10.7,8.0,1
147.0,0.0,0.0,0.0,168.6,28.66,187.7,15.95,216.5,95.0,14.4,8.0,2
102.0,1.0,0.0,0.0,224.2,38.11,243.3,20.68,147.8,66.0,12.0,8.0,3
64.0,0.0,1.0,43.0,118.4,20.13,144.1,12.25,158.1,91.0,8.5,6.0,1
103.0,0.0,0.0,0.0,190.9,32.45,226.6,19.26,230.1,96.0,7.8,3.0,2
152.0,0.0,0.0,0.0,317.8,54.03,152.9,13.0,123.4,63.0,10.4,7.0,1
124.0,0.0,0.0,0.0,312.0,53.04,180.0,15.3,168.6,94.0,12.8,4.0,1
97.0,0.0,0.0,0.0,146.0,24.82,203.0,17.26,151.8,120.0,13.3,2.0,1
131.0,0.0,0.0,0.0,131.6,22.37,179.3,15.24,251.2,129.0,15.5,3.0,1
57.0,0.0,1.0,33.0,193.4,32.88,231.6,19.69,226.2,90.0,11.1,11.0,2
157.0,0.0,0.0,0.0,185.1,31.47,213.0,18.11,196.1,85.0,8.5,5.0,2
194.0,0.0,0.0,0.0,193.3,32.86,169.0,14.37,225.2,122.0,11.8,4.0,0
66.0,0.0,0.0,0.0,146.4,24.89,196.5,16.7,230.1,106.0,7.8,2.0,1
123.0,0.0,0.0,0.0,123.2,20.94,190.0,16.15,170.3,95.0,12.9,5.0,4
116.0,0.0,0.0,0.0,205.0,34.85,140.9,11.98,272.6,96.0,7.5,4.0,2
63.0,0.0,0.0,0.0,128.7,21.88,240.8,20.47,237.7,121.0,12.8,6.0,1
64.0,0.0,0.0,0.0,216.9,36.87,211.0,17.94,179.8,116.0,11.4,5.0,3
96.0,0.0,0.0,0.0,150.0,25.5,218.5,18.57,212.4,89.0,9.8,1.0,3
105.0,0.0,0.0,0.0,212.0,36.04,226.6,19.26,193.6,114.0,8.9,7.0,3
53.0,0.0,1.0,37.0,167.3,28.44,194.7,16.55,236.7,112.0,12.0,9.0,2
129.0,0.0,1.0,30.0,177.3,30.14,211.8,18.0,240.2,108.0,9.3,7.0,3
93.0,0.0,0.0,0.0,149.6,25.43,200.7,17.06,181.2,107.0,14.3,9.0,0
115.0,1.0,0.0,0.0,345.3,58.7,203.4,17.29,217.5,107.0,11.8,8.0,1
25.0,0.0,0.0,0.0,264.9,45.03,281.2,23.9,166.1,80.0,8.4,4.0,1
73.0,0.0,0.0,0.0,122.0,20.74,138.3,11.76,224.2,128.0,5.8,5.0,1
97.0,0.0,0.0,0.0,225.1,38.27,279.5,23.76,233.8,103.0,8.8,4.0,0
148.0,0.0,0.0,0.0,208.4,35.43,174.4,14.82,310.7,105.0,11.2,4.0,1
85.0,0.0,1.0,30.0,173.1,29.43,247.2,21.01,158.7,104.0,11.5,5.0,1
86.0,1.0,0.0,0.0,162.4,27.61,167.0,14.2,128.9,118.0,11.4,2.0,2
78.0,0.0,1.0,13.0,281.2,47.8,178.2,15.15,244.2,129.0,6.4,5.0,2
106.0,0.0,0.0,0.0,208.3,35.41,169.4,14.4,102.0,90.0,15.9,4.0,3
145.0,0.0,0.0,0.0,224.2,38.11,314.9,26.77,182.9,121.0,16.1,3.0,1
91.0,0.0,0.0,0.0,189.3,32.18,239.3,20.34,89.7,89.0,9.9,3.0,3
116.0,0.0,1.0,24.0,232.9,39.59,152.1,12.93,344.3,82.0,10.7,6.0,1
69.0,0.0,1.0,37.0,155.0,26.35,142.4,12.1,143.7,117.0,5.9,4.0,1
135.0,0.0,0.0,0.0,154.4,26.25,203.8,17.32,158.7,59.0,11.8,3.0,0
73.0,0.0,0.0,0.0,234.7,39.9,195.7,16.63,253.4,71.0,8.4,8.0,2
48.0,0.0,0.0,0.0,240.0,40.8,141.0,11.99,128.9,137.0,7.1,9.0,1
125.0,1.0,0.0,0.0,298.4,50.73,270.5,22.99,107.3,84.0,12.2,2.0,0
100.0,0.0,0.0,0.0,166.0,28.22,236.1,20.07,134.3,93.0,10.9,4.0,1
64.0,0.0,0.0,0.0,174.5,29.67,180.2,15.32,179.0,89.0,10.7,2.0,2
116.0,1.0,1.0,27.0,175.5,29.84,210.6,17.9,294.8,121.0,6.9,5.0,1
147.0,1.0,1.0,35.0,157.5,26.78,189.6,16.12,227.0,76.0,11.1,2.0,3
84.0,0.0,1.0,35.0,207.5,35.28,201.0,17.09,164.5,107.0,7.5,16.0,4
86.0,0.0,1.0,16.0,144.8,24.62,206.2,17.53,255.4,117.0,11.6,2.0,4
134.0,0.0,0.0,0.0,258.8,44.0,129.5,11.01,193.6,106.0,10.9,7.0,2
105.0,0.0,0.0,0.0,226.9,38.57,182.2,15.49,203.9,107.0,11.6,2.0,0
88.0,0.0,0.0,0.0,152.9,25.99,171.2,14.55,257.0,106.0,12.0,5.0,2
86.0,0.0,0.0,0.0,150.8,25.64,295.9,25.15,247.2,104.0,12.5,1.0,1
141.0,0.0,1.0,32.0,322.4,54.81,283.2,24.07,209.5,111.0,6.7,3.0,1
148.0,0.0,0.0,0.0,153.6,26.11,262.1,22.28,225.5,99.0,9.8,3.0,2
163.0,0.0,1.0,22.0,215.1,36.57,138.9,11.81,146.2,109.0,12.4,2.0,2
89.0,0.0,1.0,35.0,174.4,29.65,196.7,16.72,127.4,74.0,11.8,3.0,1
63.0,0.0,0.0,0.0,180.5,30.69,230.0,19.55,232.5,73.0,10.6,3.0,0
102.0,0.0,0.0,0.0,123.1,20.93,182.0,15.47,244.6,75.0,12.6,7.0,2
104.0,0.0,0.0,0.0,200.2,34.03,118.7,10.09,236.6,65.0,6.0,6.0,2
63.0,0.0,1.0,33.0,184.2,31.31,312.6,26.57,264.0,55.0,12.2,4.0,1
105.0,0.0,1.0,24.0,274.7,46.7,193.5,16.45,299.6,109.0,10.8,3.0,3
68.0,1.0,1.0,39.0,142.0,24.14,241.6,20.54,302.0,72.0,11.3,5.0,1
63.0,1.0,1.0,21.0,151.5,25.76,147.8,12.56,210.4,114.0,10.0,4.0,1
91.0,1.0,0.0,0.0,246.4,41.89,182.0,15.47,157.6,106.0,12.1,2.0,2
101.0,0.0,0.0,0.0,232.7,39.56,186.4,15.84,153.3,122.0,11.5,6.0,5
116.0,0.0,0.0,0.0,288.0,48.96,255.8,21.74,233.4,99.0,13.4,4.0,0
131.0,0.0,1.0,23.0,170.8,29.04,236.7,20.12,294.5,100.0,12.7,1.0,1
84.0,0.0,0.0,0.0,216.1,36.74,197.5,16.79,217.8,104.0,9.8,3.0,1
104.0,0.0,0.0,0.0,138.7,23.58,215.4,18.31,164.3,98.0,4.9,4.0,2
108.0,0.0,0.0,0.0,210.7,35.82,238.7,20.29,253.6,90.0,9.2,5.0,3
111.0,0.0,0.0,0.0,181.8,30.91,158.1,13.44,266.2,123.0,9.7,9.0,0
155.0,0.0,1.0,30.0,61.6,10.47,255.1,21.68,225.9,96.0,12.4,5.0,1
66.0,0.0,0.0,0.0,207.7,35.31,196.7,16.72,261.7,83.0,6.8,3.0,1
64.0,0.0,0.0,0.0,219.2,37.26,167.0,14.2,161.4,119.0,10.0,5.0,1
69.0,0.0,0.0,0.0,227.0,38.59,258.7,21.99,169.7,87.0,8.9,1.0,2
101.0,0.0,0.0,0.0,257.3,43.74,184.8,15.71,108.9,109.0,13.5,7.0,0
15.0,0.0,0.0,0.0,121.1,20.59,216.0,18.36,235.1,33.0,16.1,5.0,2
88.0,0.0,0.0,0.0,301.5,51.26,257.7,21.9,132.9,118.0,13.4,2.0,4
197.0,0.0,0.0,0.0,233.9,39.76,218.9,18.61,182.9,109.0,9.5,3.0,0
50.0,1.0,0.0,0.0,99.6,16.93,308.7,26.24,161.2,62.0,13.7,6.0,2
172.0,0.0,0.0,0.0,169.8,28.87,183.1,15.56,395.0,72.0,12.7,7.0,2
188.0,1.0,1.0,26.0,198.8,33.8,166.6,14.16,198.5,118.0,14.4,3.0,1
85.0,1.0,0.0,0.0,116.2,19.75,229.7,19.52,204.2,109.0,10.1,3.0,3
103.0,1.0,0.0,0.0,255.9,43.5,140.9,11.98,308.9,130.0,12.1,2.0,1
136.0,0.0,1.0,27.0,187.7,31.91,221.0,18.79,145.7,110.0,10.0,4.0,3
155.0,0.0,1.0,21.0,195.9,33.3,213.9,18.18,88.2,111.0,8.6,4.0,0
145.0,0.0,0.0,0.0,129.4,22.0,185.4,15.76,204.7,106.0,1.1,2.0,2
116.0,0.0,1.0,12.0,221.0,37.57,151.0,12.84,179.0,80.0,9.0,6.0,2
152.0,0.0,0.0,0.0,140.5,23.89,186.8,15.88,227.0,89.0,9.5,5.0,2
65.0,1.0,0.0,0.0,277.9,47.24,155.8,13.24,256.9,71.0,9.2,10.0,0
180.0,0.0,0.0,0.0,224.9,38.23,250.0,21.25,216.1,73.0,6.7,5.0,3
67.0,0.0,0.0,0.0,109.1,18.55,217.4,18.48,188.4,141.0,12.8,6.0,0
60.0,0.0,0.0,0.0,207.8,35.33,123.5,10.5,291.6,115.0,5.7,9.0,0
44.0,0.0,0.0,0.0,308.6,52.46,150.8,12.82,198.7,66.0,7.3,3.0,4
25.0,0.0,0.0,0.0,242.6,41.24,209.0,17.77,219.7,82.0,14.4,6.0,2
145.0,0.0,0.0,0.0,229.6,39.03,138.1,11.74,250.8,109.0,3.3,3.0,1
122.0,0.0,1.0,28.0,166.0,28.22,233.9,19.88,170.1,84.0,7.7,3.0,2
121.0,0.0,0.0,0.0,144.8,24.62,200.6,17.05,208.8,81.0,13.3,9.0,0
55.0,1.0,0.0,0.0,106.1,18.04,123.5,10.5,96.4,92.0,12.9,3.0,0
77.0,0.0,0.0,0.0,221.8,37.71,166.0,14.11,210.2,72.0,13.2,4.0,1
12.0,0.0,0.0,0.0,204.6,34.78,212.5,18.06,182.1,95.0,9.8,7.0,2
64.0,0.0,0.0,0.0,213.5,36.3,166.6,14.16,122.0,78.0,14.1,3.0,3
92.0,0.0,1.0,44.0,152.0,25.84,274.9,23.37,162.4,121.0,10.0,1.0,2
125.0,1.0,1.0,29.0,260.8,44.34,163.7,13.91,271.7,117.0,17.0,6.0,1
160.0,0.0,0.0,0.0,166.4,28.29,317.0,26.95,160.4,121.0,10.0,2.0,1
79.0,0.0,0.0,0.0,177.9,30.24,167.3,14.22,223.7,142.0,15.2,8.0,0
36.0,0.0,0.0,0.0,235.1,39.97,196.8,16.73,259.7,110.0,7.0,7.0,3
138.0,1.0,0.0,0.0,268.4,45.63,174.4,14.82,193.5,96.0,11.6,4.0,1
72.0,0.0,0.0,0.0,179.9,30.58,149.8,12.73,168.2,79.0,9.8,7.0,2
74.0,0.0,0.0,0.0,314.1,53.4,222.4,18.9,259.0,121.0,12.3,5.0,3
134.0,0.0,1.0,41.0,162.0,27.54,324.7,27.6,160.1,112.0,11.9,5.0,0
145.0,0.0,0.0,0.0,175.8,29.89,274.3,23.32,226.6,69.0,12.4,4.0,1
136.0,0.0,0.0,0.0,109.4,18.6,207.5,17.64,135.0,107.0,11.6,5.0,0
66.0,1.0,0.0,0.0,208.7,35.48,173.3,14.73,264.7,107.0,8.3,3.0,3
152.0,0.0,1.0,20.0,214.6,36.48,96.6,8.21,170.7,145.0,7.9,5.0,1
162.0,0.0,0.0,0.0,49.2,8.36,143.9,12.23,203.0,97.0,12.1,13.0,1
72.0,0.0,0.0,0.0,141.3,24.02,134.9,11.47,227.5,97.0,11.2,3.0,2
101.0,0.0,0.0,0.0,253.2,43.04,237.9,20.22,154.3,85.0,9.7,7.0,4
125.0,0.0,0.0,0.0,206.0,35.02,198.1,16.84,135.9,116.0,13.2,3.0,0
46.0,0.0,0.0,0.0,40.4,6.87,172.4,14.65,145.1,89.0,9.0,2.0,2
132.0,0.0,0.0,0.0,291.2,49.5,234.2,19.91,191.7,87.0,8.9,3.0,1
193.0,0.0,1.0,31.0,71.2,12.1,124.7,10.6,155.5,108.0,11.7,3.0,0
63.0,0.0,0.0,0.0,261.8,44.51,245.0,20.83,202.1,94.0,14.7,4.0,0
124.0,0.0,0.0,0.0,191.3,32.52,261.5,22.23,182.3,111.0,10.0,3.0,1
144.0,0.0,0.0,0.0,133.3,22.66,255.5,21.72,228.6,68.0,11.6,2.0,0
97.0,0.0,1.0,28.0,283.1,48.13,185.4,15.76,312.8,78.0,6.1,8.0,1
137.0,0.0,1.0,50.0,186.5,31.71,178.0,15.13,215.6,100.0,12.1,4.0,2
142.0,0.0,1.0,38.0,163.3,27.76,136.0,11.56,249.1,127.0,4.3,6.0,0
119.0,0.0,1.0,19.0,178.1,30.28,212.8,18.09,226.3,123.0,10.0,6.0,1
158.0,0.0,0.0,0.0,195.9,33.3,89.1,7.57,302.2,82.0,10.3,3.0,1
50.0,0.0,0.0,0.0,295.3,50.2,127.4,10.83,166.8,105.0,9.6,6.0,1
98.0,0.0,0.0,0.0,136.1,23.14,156.3,13.29,158.8,83.0,10.1,5.0,2
101.0,0.0,1.0,24.0,114.1,19.4,161.5,13.73,176.3,90.0,13.0,9.0,2
51.0,0.0,0.0,0.0,169.3,28.78,139.5,11.86,197.0,87.0,12.0,3.0,0
117.0,0.0,0.0,0.0,214.4,36.45,138.0,11.73,148.7,102.0,9.9,1.0,2
92.0,1.0,0.0,0.0,255.8,43.49,142.7,12.13,181.2,101.0,11.7,3.0,0
86.0,0.0,0.0,0.0,148.2,25.19,285.1,24.23,166.4,155.0,6.2,3.0,2
122.0,0.0,0.0,0.0,119.3,20.28,223.9,19.03,211.9,122.0,8.7,4.0,2
156.0,0.0,1.0,27.0,192.3,32.69,199.9,16.99,244.2,112.0,14.8,8.0,1
127.0,0.0,0.0,0.0,245.2,41.68,217.2,18.46,243.1,128.0,13.9,6.0,0
130.0,1.0,0.0,0.0,216.2,36.75,363.7,30.91,126.7,123.0,16.9,2.0,5
158.0,0.0,0.0,0.0,172.4,29.31,256.6,21.81,235.3,104.0,0.0,0.0,2
145.0,1.0,1.0,30.0,175.3,29.8,153.3,13.03,233.6,85.0,11.1,3.0,1
90.0,1.0,1.0,26.0,169.0,28.73,188.8,16.05,213.3,76.0,13.3,3.0,0
127.0,0.0,1.0,27.0,2.6,0.44,254.0,21.59,242.7,156.0,9.2,5.0,3
109.0,0.0,0.0,0.0,184.1,31.3,211.7,17.99,243.0,116.0,9.9,2.0,1
88.0,0.0,0.0,0.0,181.9,30.92,151.5,12.88,143.0,100.0,7.5,3.0,1
101.0,0.0,1.0,9.0,160.1,27.22,210.0,17.85,139.1,65.0,10.8,9.0,0
21.0,0.0,0.0,0.0,223.2,37.94,216.5,18.4,214.7,111.0,12.4,2.0,1
145.0,0.0,1.0,31.0,216.0,36.72,225.1,19.13,234.7,109.0,10.7,1.0,2
33.0,0.0,0.0,0.0,159.5,27.12,195.4,16.61,102.4,86.0,7.1,7.0,1
61.0,0.0,1.0,40.0,105.0,17.85,180.6,15.35,174.1,115.0,10.2,2.0,2
107.0,0.0,0.0,0.0,204.5,34.77,162.4,13.8,155.0,102.0,13.4,1.0,3
147.0,0.0,0.0,0.0,274.0,46.58,231.8,19.7,283.6,83.0,6.2,1.0,0
95.0,0.0,0.0,0.0,229.9,39.08,202.4,17.2,171.4,105.0,14.2,6.0,1
128.0,0.0,0.0,0.0,179.4,30.5,270.4,22.98,191.0,88.0,7.9,4.0,0
134.0,0.0,0.0,0.0,7.8,1.33,171.4,14.57,186.5,80.0,12.9,2.0,2
96.0,0.0,1.0,23.0,183.1,31.13,147.4,12.53,350.2,108.0,11.3,7.0,1
107.0,0.0,0.0,0.0,206.9,35.17,262.4,22.3,149.3,69.0,10.7,3.0,0
123.0,0.0,0.0,0.0,140.0,23.8,153.7,13.06,50.1,87.0,12.5,1.0,2
